אנדורו - ספיישל טסט
מרוץ 6 עונת 2018 - משאבי שדה - 02-11-2018

מקצועית E1
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,הקפה 6,זמן,פער
1,47,סוף סלע,5:36.079,5:26.916,5:33.544,5:26.352,5:30.730,5:23.066,32:56.687,-
2,88,דן מיה,5:40.506,5:27.689,5:35.078,5:32.832,5:27.297,5:30.790,33:14.192,17.505
3,94,בר נוב,5:41.983,5:38.857,5:34.619,5:26.778,5:30.227,5:35.333,33:27.797,31.110
4,25,תומר שמש,5:46.091,5:42.218,5:45.963,5:36.759,5:35.523,5:30.212,33:56.766,1:00.079
5,61,רון קדשאי,5:54.025,5:48.969,5:51.522,5:42.908,5:39.861,5:34.762,34:32.047,1:35.360
6,15,אריאל שלי,5:53.351,5:53.721,5:59.794,5:53.699,5:54.784,6:11.447,35:46.796,2:50.109
7,11,גיא נורסלע,6:12.282,5:55.973,6:05.071,5:46.623,6:04.836,5:48.650,35:53.435,2:56.748
8,212,אמיר וייצמן,6:01.950,6:09.272,6:18.804,6:14.581,6:11.957,5:59.472,36:56.036,3:59.349
9,45,שי אביגדור,6:19.333,6:30.697,6:20.248,6:24.347,6:20.835,6:19.598,38:15.058,5:18.371
לא סיים - DNF
,241,אופיר ואזה,6:33.471,7:00.586,7:07.009,7:14.832,7:56.483,-,35:52.381,1 הקפה
,51,גיא דוברובסקי,6:02.979,6:11.970,-,-,-,-,12:14.949,4 הקפות
הקפה מהירה: (47) סוף סלע - 5:23.066

מקצועית E2
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,הקפה 6,זמן,פער
1,22,יונתן לוי,5:38.907,5:37.209,5:30.543,5:32.005,5:28.304,5:27.214,33:14.182,-
2,8,נמרוד חמו,5:56.004,5:45.510,5:54.785,5:55.423,6:30.871,6:38.792,36:41.385,3:27.203
הקפה מהירה: (22) יונתן לוי - 5:27.214

מקצועית E3
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,הקפה 6,זמן,פער
1,181,דניס פורמנוב,5:44.128,5:59.189,5:41.954,5:51.703,5:37.132,5:40.895,34:35.001,-
2,2,טל איזנבנד,6:06.372,5:58.261,6:03.016,5:49.982,5:47.614,5:46.510,35:31.755,56.754
3,518,קובי חמד,6:26.596,6:22.596,6:19.079,6:15.442,6:19.771,6:26.462,38:09.946,3:34.945
4,117,חביאר אלחנדרו,6:27.273,6:27.242,6:28.079,6:12.414,6:17.562,6:25.935,38:18.505,3:43.504
5,6,ירון יעקובוביץ,6:25.749,6:37.819,6:26.248,6:28.600,6:36.212,6:30.491,39:05.119,4:30.118
הקפה מהירה: (181) דניס פורמנוב - 5:37.132

סניורים (גיל 40 ומעלה)
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,עונשין,פער
1,121,אוריה כרמלי,6:25.148,6:29.269,6:22.356,6:23.693,6:17.904,31:58.370,-,-
2,745,שאולי חמוי,6:23.652,6:25.050,6:29.981,6:21.149,6:23.690,32:03.522,-,5.152
3,125,רונן מדיאל,6:52.804,6:36.438,6:33.605,6:33.362,6:18.957,32:55.166,-,56.796
4,111,יוסי גוטמן,6:44.976,6:40.835,6:41.599,7:05.870,6:39.520,33:52.800,-,1:54.430
5,519,דרור כהן,7:00.000,6:58.797,6:53.410,7:10.677,7:04.153,P 38:07.037,3:00.000,6:08.667
6,56,איציק קלנר,6:47.879,7:16.523,7:36.507,7:48.856,7:48.204,P 45:17.969,8:00.000,13:19.599
לא סיים - DNF
,62,אברהים אלחמידי,7:15.694,7:51.194,7:59.901,7:25.827,-,30:32.616,-,1 הקפה
,317,ארז זנדברג,8:13.102,8:52.997,9:25.607,9:24.144,-,35:55.850,-,1 הקפה
,81,מרדכי שלומי,8:28.660,8:17.804,9:48.558,9:21.050,-,35:56.072,-,1 הקפה
,185,תומר וולף,11:52.522,7:40.109,-,-,-,19:32.631,-,3 הקפות
הקפה מהירה: (121) אוריה כרמלי - 6:17.904

עממית C1
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,עונשין,פער
1,33,גיל זרקו,6:10.113,6:20.932,6:11.804,6:09.085,6:06.081,30:58.015,-,-
2,75,יובל גוטמן,6:51.457,7:05.844,7:14.824,7:05.250,6:53.125,P 36:10.500,1:00.000,5:12.485
3,110,איתי גרואג,7:08.034,7:46.575,7:21.575,7:40.002,7:40.497,P 52:36.683,15:00.000,21:38.668
הקפה מהירה: (33) גיל זרקו - 6:06.081

עממית C2
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,עונשין,פער
1,154,גיא בטיטו,6:07.216,6:06.495,6:06.295,6:16.586,6:02.479,30:39.071,-,-
2,353,חן כהן,6:19.911,6:18.080,6:15.550,6:14.221,6:13.966,31:21.728,-,42.657
3,312,שגב דן,6:33.653,6:38.185,6:43.088,6:32.734,6:31.616,32:59.276,-,2:20.205
4,179,אורי פרג רואי,6:45.905,7:06.903,6:56.787,7:01.766,6:47.945,34:39.306,-,4:00.235
5,28,צחי בני,6:46.377,7:00.038,6:57.932,7:23.918,7:33.566,P 43:41.831,8:00.000,13:02.760
לא סיים - DNF
,9,אמיר אבו מוך,7:09.708,7:03.306,-,-,-,14:13.014,-,3 הקפות
,188,איתי דור,8:24.255,8:12.332,-,-,-,16:36.587,-,3 הקפות
,13,ניר עונה,9:40.710,-,-,-,-,9:40.710,-,4 הקפות
הקפה מהירה: (154) גיא בטיטו - 6:02.479

עממית C3
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,עונשין,פער
1,74,אזברגה איברהים,6:28.282,6:44.759,6:32.415,6:35.880,6:18.250,32:39.586,-,-
2,90,משה אלקיים,6:50.110,6:53.782,6:55.643,6:39.645,6:54.454,34:13.634,-,1:34.048
3,891,עומר שדה,6:56.496,6:48.628,6:50.656,6:44.805,6:48.502,P 38:09.087,4:00.000,5:29.501
