אנדורו - ספיישל טסט
מרוץ 1 עונת 2014 - כפר החורש - 09-11-2013

E1 מקצועית
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,הקפה 6,זמן,פער,עונשין
1,15,שפירא תומר,5:08.408,5:03.475,4:58.283,5:02.251,5:03.525,5:02.318,30:18.260,,
2,6,רון שטפל,5:23.627,5:23.313,5:13.731,5:17.560,5:13.028,5:21.250,31:52.509,1:34.249,
3,121,כרמלי אוריה,5:37.300,5:21.908,5:20.223,5:23.192,5:19.505,5:24.540,32:26.668,2:08.408,
4,14,אזולאי רן,5:31.925,5:39.146,5:27.619,5:28.580,5:30.132,5:27.515,33:04.917,2:46.657,
5,310,סולימני שחר,5:41.801,5:31.266,5:30.669,5:31.865,5:29.242,5:34.348,33:19.191,3:00.931,
6,17,כרמל דן,5:35.061,5:45.777,5:28.813,5:33.984,5:33.891,5:30.700,33:28.226,3:09.966,
E2 מקצועית
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,הקפה 6,זמן,פער,עונשין
1,22,לוי יוני,4:56.312,4:50.210,4:45.667,4:55.080,4:50.274,4:53.411,29:10.954,,
2,299,חמו נמרוד,5:09.967,5:09.381,5:08.846,5:07.865,5:07.855,5:10.420,30:54.334,1:43.380,
3,4,דרור כהן,5:19.906,5:13.592,5:11.620,5:15.667,5:20.411,5:20.531,31:41.727,2:30.773,
4,1,עציוני הדר,5:43.158,5:28.188,5:29.049,5:30.695,5:26.496,5:29.286,33:06.872,3:55.918,
E3 מקצועית
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,הקפה 6,זמן,פער,עונשין
1,94,בר נוב,5:18.652,5:09.632,5:06.708,5:06.829,5:07.083,5:29.762,31:18.666,,
2,25,תומר שמש,5:22.681,5:18.152,5:11.881,5:10.676,5:10.195,5:21.634,31:35.219,16.553,

C1 עממית
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,פער,עונשין
1,60,ניר שחם,5:46.116,5:39.575,5:42.081,5:45.139,5:47.771,28:40.682,,
2,444,יעקובוביץ ירון,6:05.830,5:44.145,5:49.217,5:46.511,5:50.377,29:16.080,35.398,
3,800,שלו זאב,6:01.677,5:49.780,5:55.211,5:49.184,5:52.514,29:28.366,47.684,
4,83,דהן נעם,6:27.841,6:25.653,6:19.492,6:55.719,6:39.562,32:48.267,4:07.585,
5,82,כהן נוי,6:36.462,6:52.336,6:28.879,6:29.981,6:40.276,37:07.934,8:27.252,4:00.000
C2 עממית
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,פער,עונשין
1,16,איזנבנד טל,5:40.013,5:34.388,5:27.788,5:27.194,5:26.666,27:36.049,,
2,64,ישראל עדי,5:54.240,5:51.507,5:50.575,5:42.375,5:35.672,28:54.369,1:18.320,
3,29,בן גיגי צחי,5:56.733,5:48.313,5:46.557,5:47.672,5:47.258,29:06.533,1:30.484,
4,65,קבסא רפאל,6:06.203,5:56.491,5:44.131,5:43.443,5:45.224,29:15.492,1:39.443,
5,10,וייס דן,5:59.168,6:02.217,5:54.483,5:50.528,5:48.605,29:35.001,1:58.952,
6,123,לוי גיל,6:02.069,6:00.079,5:55.317,5:55.039,6:00.934,29:53.438,2:17.389,
7,100,דדון דודי,6:16.622,6:16.913,6:08.711,6:34.021,6:11.267,31:27.534,3:51.485,
8,66,עמרמי שחר,6:57.010,6:49.397,6:52.698,6:52.563,6:53.608,34:25.276,6:49.227,
9,97,רוקח נסים,6:58.162,6:44.364,6:49.058,6:36.248,6:31.768,47:39.600,20:03.551,14:00.000
C3 עממית
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,פער,עונשין
1,55,בן יוסף אייל,6:27.427,6:19.669,6:12.651,6:17.007,6:19.659,31:36.413,,
2,80,לוי עדי,6:39.125,6:28.060,6:22.032,6:19.789,6:18.236,32:07.242,30.829,
3,63,שוורץ שגיא,6:38.843,6:26.633,6:29.952,6:47.005,6:46.903,33:09.336,1:32.923,
סניורים
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,הקפה 5,זמן,פער,עונשין
1,41,לוגסי נדב,5:44.569,5:42.155,5:43.349,5:41.718,5:46.606,28:38.397,,
2,40,זוהר גלילי,5:42.975,6:06.513,5:37.166,5:37.154,5:37.883,28:41.691,3.294,
3,71,ברק דודאי,5:59.351,5:52.556,5:44.191,5:45.447,5:44.356,29:05.901,27.504,
4,45,איציק קלנר,5:59.764,6:00.852,5:56.636,5:56.510,5:53.690,29:47.452,1:09.055,
5,46,עוזיאל נתאי,6:18.278,6:11.194,6:16.736,6:20.062,6:05.189,31:11.459,2:33.062,
6,43,לוי שי,7:04.082,6:55.225,7:05.712,7:14.364,7:14.478,35:33.861,6:55.464,
7,777,גול עמית,6:09.931,6:05.709,6:05.340,6:05.325,6:05.005,38:31.310,9:52.913,8:00.000
8,111,כהן דרור,6:43.784,6:32.403,6:32.278,6:32.746,6:29.334,52:50.545,24:12.148,20:00.000

מתחילים
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,זמן,פער,עונשין
1,998,קדוש נוי,6:50.859,6:55.005,6:50.386,7:17.150,27:53.400,,
2,363,אפשטיין מיכאל,6:53.667,6:51.365,6:39.802,6:47.991,31:12.825,3:19.425,4:00.000
3,767,שפירא יואב,6:36.167,6:18.860,6:19.428,6:20.073,33:34.528,5:41.128,8:00.000

נוער
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,הקפה 4,זמן,פער
1,47,סלע גב,6:59.532,6:34.282,6:26.937,6:47.468,26:48.219,
2,90,מלאכי גל,6:46.094,6:44.768,6:35.533,7:00.100,27:06.495,18.276
3,7,בירנבויים טל,7:07.381,7:14.252,7:02.777,6:57.106,28:21.516,1:33.297
4,38,שני איתמר,7:12.005,7:04.357,7:30.155,7:02.947,28:49.464,2:01.245
לא התחיל - הקפה 4 - DNS
,8,מעין לביא,6:46.562,6:46.199,8:26.751,,,

ילדים
מקום,מספר,שם,הקפה 1,הקפה 2,הקפה 3,זמן,פער
1,91,סלע סוף,9:16.472,9:10.625,8:58.900,27:25.997,
2,333,זרקו גל,10:07.914,10:24.281,9:46.813,30:19.008,2:53.011

© כל הזכויות שמורות לתנועה מדידת זמנים
